timestamp,,e_point,n_point,e_cur,n_cur,,,Cur_head,Head_ref,Head_command
1.65661E+12,13869.26001,0,0,2.646,1.092,-0.049840598,0,109.5136719,0,0
1.65661E+12,13969.68018,0,0,2.646,1.092,0,0,108.9134674,0,0
1.65661E+12,14070.23999,0,0,2.642,1.092,-0.039777321,0,108.7884064,0,0
1.65661E+12,14170.53003,0,0,2.642,1.092,0,0,108.2315216,0,0
1.65661E+12,14270.8501,0,0,2.641,1.092,-0.009968095,0,107.8781509,0,0
1.65661E+12,14371.16016,0,0,2.639,1.091,-0.01993818,-0.00996909,107.7795792,0,0
1.65661E+12,14471.47998,0,0,2.639,1.091,0,0,107.2708054,0,0
1.65661E+12,14571.92017,0,0,2.636,1.09,-0.029868523,-0.009956174,107.0453568,0,0
1.65661E+12,14672.3501,0,0,2.631,1.089,-0.049785954,-0.009957191,107.0216293,0,0
1.65661E+12,14772.7002,0,0,2.631,1.089,0,0,106.7733765,0,0
1.65661E+12,14873.13013,0,0,2.624,1.089,-0.069700336,0,106.873436,0,0
1.65661E+12,14973.4502,0,0,2.624,1.089,0,0,106.9095383,0,0
1.65661E+12,15074.55005,0,0,2.614,1.089,-0.098912112,0,107.0892792,0,0
1.65661E+12,15174.91016,0,0,2.603,1.088,-0.109605303,-0.009964118,106.9612808,0,0
1.65661E+12,15275.29004,0,0,2.603,1.088,0,0,107.0748978,0,0
1.65661E+12,15375.63013,0,0,2.59,1.088,-0.129559384,0,107.3511429,0,0
1.65661E+12,15476.02002,0,0,2.577,1.086,-0.129495108,-0.019922324,107.6625671,0,0
1.65661E+12,15576.54004,0,0,2.577,1.086,0,0,107.5919418,0,0
1.65661E+12,15677.17017,0,0,2.566,1.084,-0.109311201,-0.019874764,107.120636,0,0
1.65661E+12,15778.2002,0,0,2.566,1.084,0,0,107.1353455,0,0
1.65661E+12,15878.72998,0,0,2.558,1.083,-0.079578405,-0.009947301,106.8701477,0,0
1.65661E+12,15979.55005,0,0,2.553,1.081,-0.049593301,-0.01983732,106.7201996,0,0
1.65661E+12,16079.88013,0,0,2.553,1.081,0,0,106.4104691,0,0
1.65661E+12,16180.22998,0,0,2.55,1.083,-0.02989541,0.019930273,106.1105499,0,0
1.65661E+12,16280.97998,0,0,2.55,1.086,0,0.029776675,105.7807693,0,0
1.65661E+12,16381.26001,0,0,2.55,1.086,0,0,105.4911041,0,0
1.65661E+12,16481.62012,0,0,2.549,1.088,-0.009964118,0.019928237,105.253952,0,0
1.65661E+12,16582.11011,0,0,2.549,1.088,0,0,105.3964157,0,0
1.65661E+12,16682.73999,0,0,2.545,1.086,-0.039749624,-0.019874812,105.5023346,0,0
1.65661E+12,16783.26001,0,0,2.54,1.081,-0.049741335,-0.049741335,105.4910812,0,0
1.65661E+12,16884.11011,0,0,2.54,1.081,0,0,105.6079788,0,0
1.65661E+12,16984.58008,0,0,2.53,1.073,-0.099532228,-0.079625782,105.8585281,0,0
1.65661E+12,17085.22998,0,0,2.519,1.066,-0.109289724,-0.069548006,105.9934692,0,0
1.65661E+12,17185.72021,0,0,2.519,1.066,0,0,106.1636124,0,0
1.65661E+12,17286.17017,0,0,2.505,1.064,-0.13937289,-0.019910413,106.2195435,0,0
1.65661E+12,17386.5,0,0,2.505,1.064,0,0,106.4453278,0,0
1.65661E+12,17486.82007,0,0,2.491,1.068,-0.139553334,0.039872381,106.5634918,0,0
1.65661E+12,17587.12012,0,0,2.478,1.075,-0.129611103,0.069790594,106.2404785,0,0
1.65661E+12,17687.47021,0,0,2.478,1.075,0,0,105.9712448,0,0
1.65661E+12,17787.83008,0,0,2.467,1.084,-0.10960557,0.089677284,105.888176,0,0
1.65661E+12,17888.56006,0,0,2.459,1.09,-0.079420248,0.059565186,105.2935104,0,0
1.65661E+12,17990.79004,0,0,2.459,1.09,0,0,104.6620102,0,0
1.65661E+12,18091.89014,0,0,2.454,1.094,-0.049455936,0.039564749,104.3209076,0,0
1.65661E+12,18192.19019,0,0,2.454,1.094,0,0,103.8256073,0,0
1.65661E+12,18292.56006,0,0,2.451,1.094,-0.029889447,0,103.2410431,0,0
1.65661E+12,18392.87012,0,0,2.449,1.092,-0.01993818,-0.01993818,103.2693787,0,0
1.65661E+12,18493.19019,0,0,2.449,1.092,0,0,102.7976303,0,0
1.65661E+12,18593.78003,0,0,2.446,1.091,-0.029824085,-0.009941362,102.1495361,0,0
1.65661E+12,18694.56006,0,0,2.441,1.089,-0.049613004,-0.019845202,102.5540085,0,0
1.65661E+12,18794.86011,0,0,2.441,1.089,0,0,102.0822601,0,0
1.65661E+12,18895.55005,0,0,2.434,1.088,-0.06952035,-0.009931479,101.8917923,0,0
1.65661E+12,18995.8501,0,0,2.431,1.088,-0.029910255,0,101.7204971,0,0
1.65661E+12,19096.13013,0,0,2.425,1.088,-0.059832452,0,101.6268463,0,0
1.65661E+12,19196.43018,0,0,2.413,1.089,-0.119641019,0.009970085,101.4794006,0,0
1.65661E+12,19296.71021,0,0,2.413,1.089,0,0,101.4013214,0,0
1.65661E+12,19397.07007,0,0,2.401,1.09,-0.119569713,0.009964143,101.2804108,0,0
1.65661E+12,19497.37012,0,0,2.387,1.09,-0.139581188,0,101.5649185,0,0
1.65661E+12,19597.7002,0,0,2.387,1.09,0,0,101.5780411,0,0
1.65661E+12,19698.01001,0,0,2.375,1.088,-0.119629371,-0.019938228,100.9011917,0,0
1.65661E+12,19798.67017,0,0,2.362,1.086,-0.129147425,-0.019868835,100.846199,0,0
1.65661E+12,19898.97998,0,0,2.362,1.086,0,0,100.7206879,0,0
1.65661E+12,19999.30005,0,0,2.352,1.083,-0.099680953,-0.029904286,100.2638626,0,0
1.65661E+12,20099.6001,0,0,2.352,1.083,0,0,100.1023941,0,0
1.65661E+12,20199.90015,0,0,2.345,1.082,-0.069790594,-0.009970085,99.95085144,0,0
1.65661E+12,20300.18018,0,0,2.339,1.083,-0.059832452,0.009972075,99.60339355,0,0
1.65661E+12,20400.47021,0,0,2.339,1.083,0,0,99.49401093,0,0
1.65661E+12,20500.76001,0,0,2.336,1.085,-0.029913313,0.019942208,99.26780701,0,0
1.65661E+12,20601.06006,0,0,2.333,1.089,-0.029910255,0.03988034,99.15261078,0,0
1.65661E+12,20701.38013,0,0,2.333,1.089,0,0,99.17053986,0,0
1.65661E+12,20801.78003,0,0,2.329,1.092,-0.039840676,0.029880507,99.08836365,0,0
1.65661E+12,20902.23999,0,0,2.329,1.092,0,0,99.1128006,0,0
1.65661E+12,21002.64014,0,0,2.323,1.094,-0.059760869,0.01992029,99.11663818,0,0
1.65661E+12,21103.01001,0,0,2.314,1.095,-0.089668341,0.009963149,99.11927795,0,0
1.65661E+12,21204.02002,0,0,2.314,1.095,0,0,99.19200134,0,0
1.65661E+12,21304.63013,0,0,2.302,1.094,-0.119272311,-0.009939359,99.41709137,0,0
1.65661E+12,21405.13013,0,0,2.29,1.094,-0.119402985,0,99.43570709,0,0
1.65661E+12,21505.4502,0,0,2.29,1.094,0,0,99.54210663,0,0
1.65661E+12,21606.66016,0,0,2.277,1.093,-0.128445855,-0.00988045,99.62081909,0,0
1.65661E+12,21707.12012,0,0,2.277,1.093,0,0,99.41606903,0,0
1.65661E+12,21807.52002,0,0,2.265,1.093,-0.119522029,0,99.36481476,0,0
1.65661E+12,21907.8501,0,0,2.255,1.093,-0.099671008,0,99.18400574,0,0
1.65661E+12,22008.16016,0,0,2.255,1.093,0,0,98.84495544,0,0
1.65661E+12,22108.5,0,0,2.248,1.093,-0.069762915,0,98.67457581,0,0
1.65661E+12,22208.93018,0,0,2.243,1.094,-0.049785833,0.009957167,98.62290955,0,0
1.65661E+12,22309.25,0,0,2.243,1.094,0,0,98.20890045,0,0
1.65661E+12,22409.57007,0,0,2.241,1.095,-0.019936191,0.009968095,97.95723724,0,0
1.65661E+12,22510.31006,0,0,2.241,1.095,0,0,97.84864807,0,0
1.65661E+12,22610.63013,0,0,2.239,1.097,-0.019936191,0.019936191,97.27988434,0,0
1.65661E+12,22711,0,0,2.237,1.099,-0.019926298,0.019926298,96.89663696,0,0
1.65661E+12,22811.38013,0,0,2.237,1.099,0,0,96.745224,0,0
1.65661E+12,22911.97021,0,0,2.232,1.101,-0.049706687,0.019882675,96.19690704,0,0
1.65661E+12,23013.15015,0,0,2.225,1.101,-0.06918368,0,96.2852478,0,0
1.65661E+12,23113.47998,0,0,2.225,1.101,0,0,96.23894501,0,0
1.65661E+12,23213.83008,0,0,2.216,1.1,-0.089686011,-0.009965112,96.31217957,0,0
1.65661E+12,23314.14014,0,0,2.216,1.1,0,0,96.22768402,0,0
1.65661E+12,23414.58008,0,0,2.205,1.096,-0.109518184,-0.039824794,96.36647034,0,0
1.65661E+12,23515.01001,0,0,2.195,1.092,-0.099571909,-0.039828764,96.5435257,0,0
1.65661E+12,23615.29004,0,0,2.195,1.092,0,0,97.12963104,0,0
1.65661E+12,23715.67017,0,0,2.185,1.087,-0.099621313,-0.049810656,97.07685852,0,0
1.65661E+12,23816.87012,0,0,2.176,1.083,-0.088932849,-0.039525711,97.15180969,0,0
1.65661E+12,23917.19019,0,0,2.176,1.083,0,0,97.44226074,0,0
1.65661E+12,24019.11011,0,0,2.166,1.083,-0.098116245,0,97.35098267,0,0
1.65661E+12,24119.4502,0,0,2.166,1.083,0,0,97.50621033,0,0
1.65661E+12,24219.73999,0,0,2.164,1.073,-0.019942208,-0.099711042,97.89855194,0,0
1.65661E+12,24320.04004,0,0,2.169,1.06,0.049850424,-0.129611103,98.07439423,0,0
1.65661E+12,24420.38013,0,0,2.169,1.06,0,0,98.22068024,0,0
1.65661E+12,24520.69019,0,0,2.17,1.057,0.00996909,-0.02990727,98.01525116,0,0
1.65661E+12,24621.01001,0,0,2.157,1.076,-0.129585554,0.189394271,97.66927338,0,0
1.65661E+12,24721.32007,0,0,2.157,1.076,0,0,97.22537994,0,0
1.65661E+12,24822.23999,0,0,2.139,1.105,-0.178359234,0.287356544,97.01343536,0,0
1.65661E+12,24922.53003,0,0,2.139,1.105,0,0,96.41647339,0,0
1.65661E+12,25023.26001,0,0,2.107,1.15,-0.317680991,0.446738893,95.9943161,0,0
1.65661E+12,25123.58008,0,0,2.064,1.202,-0.428628097,0.518340955,95.72150421,0,0
1.65661E+12,25223.89014,0,0,2.064,1.202,0,0,95.30943298,0,0
1.65661E+12,25324.2002,0,0,2.025,1.241,-0.388794509,0.388794509,95.22116852,0,0
1.65661E+12,25424.68018,0,0,2.005,1.253,-0.199044625,0.119426775,95.02996826,0,0
1.65661E+12,25524.98999,0,0,2.005,1.253,0,0,94.86394501,0,0
1.65661E+12,25626.52002,0,0,1.997,1.246,-0.078794422,-0.068945119,94.72011566,0,0
1.65661E+12,25726.90015,0,0,1.997,1.246,0,0,94.34827423,0,0
1.65661E+12,25827.30005,0,0,1.994,1.232,-0.029880507,-0.139442367,93.76529694,0,0
1.65661E+12,25927.89014,0,0,2.004,1.205,0.099413374,-0.268416109,93.54399872,0,0
1.65661E+12,26028.31006,0,0,2.004,1.205,0,0,92.92673492,0,0
1.65661E+12,26128.7002,0,0,2.01,1.185,0.059766828,-0.199222759,92.22188568,0,0
1.65661E+12,26229.02002,0,0,1.995,1.183,-0.149521793,-0.019936239,91.75806427,0,0
1.65661E+12,26329.73999,0,0,1.995,1.183,0,0,91.19267273,0,0
1.65661E+12,26430.28003,0,0,2.024,1.168,0.288442299,-0.149194293,90.32839966,0,0
1.65661E+12,26530.6001,0,0,2.024,1.168,0,0,90.06010437,0,0
1.65661E+12,26630.90015,0,0,2.046,1.154,0.219341867,-0.139581188,89.61540985,0,0
1.65661E+12,26731.21021,0,0,2.057,1.144,0.10965999,-0.0996909,88.92185974,0,0
1.65661E+12,26831.67017,0,0,2.057,1.144,0,0,88.31134796,0,0
